"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1292","Presidio of San Francisco, San Francisco, CA","1647","500 Brunswick Street, Crocker-Amazon, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1990,1566,2527
"1292","Presidio of San Francisco, San Francisco, CA","1648","Historic Trail, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1068,818,1394
"1292","Presidio of San Francisco, San Francisco, CA","1649","1300 10th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",919,671,1258
"1292","Presidio of San Francisco, San Francisco, CA","1650","1900 16th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",722,524,994
"1292","Presidio of San Francisco, San Francisco, CA","1653","Petrolite Street, Richmond","11/15/2016 - 12/15/2016, Every day, Daily Average",1654,1215,2250
"1292","Presidio of San Francisco, San Francisco, CA","1654","Regatta Boulevard, Marina Bay, Richmond","11/15/2016 - 12/15/2016, Every day, Daily Average",1854,1398,2457
"1292","Presidio of San Francisco, San Francisco, CA","1674","200 Hyde Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1235,955,1595
"1292","Presidio of San Francisco, San Francisco, CA","1677","200 Funston Road, Marina District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",417,269,645
"1292","Presidio of San Francisco, San Francisco, CA","1682","700 Haight Street, Lower Haight, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",989,754,1295
"1292","Presidio of San Francisco, San Francisco, CA","1686","0 The Embarcadero, North Beach, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1129,858,1484
"1292","Presidio of San Francisco, San Francisco, CA","1687","1400 Powell Street, Russian Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",876,655,1170
"1292","Presidio of San Francisco, San Francisco, CA","1688","1100 Taylor Street, Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1120,848,1478
